Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-12-27 13:00:00-05:00,254.48500061035156,254.8300018310547,254.2899932861328,254.55999755859375,726754,0.0,0.0
2024-12-27 13:15:00-05:00,254.5449981689453,254.9799041748047,254.52999877929688,254.9499969482422,544012,0.0,0.0
2024-12-27 13:30:00-05:00,254.94000244140625,255.17999267578125,254.86000061035156,255.125,666598,0.0,0.0
2024-12-27 13:45:00-05:00,255.125,255.33999633789062,254.94000244140625,255.3000030517578,550805,0.0,0.0
2024-12-27 14:00:00-05:00,255.2899932861328,255.41000366210938,255.1884002685547,255.2864990234375,499396,0.0,0.0
2024-12-27 14:15:00-05:00,255.28379821777344,255.50999450683594,254.97500610351562,255.01499938964844,706545,0.0,0.0
2024-12-27 14:30:00-05:00,255.02999877929688,255.3699951171875,254.97999572753906,255.35000610351562,472848,0.0,0.0
2024-12-27 14:45:00-05:00,255.33999633789062,255.55990600585938,255.2899932861328,255.4600067138672,566154,0.0,0.0
2024-12-27 15:00:00-05:00,255.45010375976562,255.4600067138672,254.9600067138672,255.02000427246094,737151,0.0,0.0
2024-12-27 15:15:00-05:00,255.02000427246094,255.22000122070312,254.97000122070312,255.1699981689453,736892,0.0,0.0
2024-12-27 15:30:00-05:00,255.1699981689453,255.2100067138672,254.97000122070312,255.02999877929688,1136344,0.0,0.0
2024-12-27 15:45:00-05:00,255.02999877929688,255.82000732421875,254.97999572753906,255.72000122070312,4133398,0.0,0.0
2024-12-30 09:30:00-05:00,252.22999572753906,253.0,250.92999267578125,251.11000061035156,3653673,0.0,0.0
2024-12-30 09:45:00-05:00,251.08009338378906,251.64999389648438,250.88999938964844,251.27000427246094,1456769,0.0,0.0
2024-12-30 10:00:00-05:00,251.2613067626953,252.05999755859375,251.0,252.039306640625,1617437,0.0,0.0
2024-12-30 10:15:00-05:00,252.02000427246094,252.02999877929688,250.75,250.9199981689453,1190391,0.0,0.0
2024-12-30 10:30:00-05:00,250.91600036621094,252.0399932861328,250.91600036621094,251.69000244140625,1020549,0.0,0.0
2024-12-30 10:45:00-05:00,251.6999969482422,252.15989685058594,251.11000061035156,251.69000244140625,852423,0.0,0.0
2024-12-30 11:00:00-05:00,251.69000244140625,251.7449951171875,251.05999755859375,251.27999877929688,828500,0.0,0.0
2024-12-30 11:15:00-05:00,251.25999450683594,252.28500366210938,251.22999572753906,251.89999389648438,864103,0.0,0.0
2024-12-30 11:30:00-05:00,251.88999938964844,252.59530639648438,251.80999755859375,252.53640747070312,686625,0.0,0.0
2024-12-30 11:45:00-05:00,252.52000427246094,252.6488037109375,252.17010498046875,252.5399932861328,661508,0.0,0.0
2024-12-30 12:00:00-05:00,252.49000549316406,252.8105010986328,252.35000610351562,252.53030395507812,750187,0.0,0.0
2024-12-30 12:15:00-05:00,252.5399932861328,253.10000610351562,252.5,253.0500030517578,617897,0.0,0.0
2024-12-30 12:30:00-05:00,253.05999755859375,253.2799072265625,252.9199981689453,253.2449951171875,620251,0.0,0.0
2024-12-30 12:45:00-05:00,253.24000549316406,253.47000122070312,252.6999969482422,253.41000366210938,551312,0.0,0.0
2024-12-30 13:00:00-05:00,253.39999389648438,253.41000366210938,252.8699951171875,253.06199645996094,454936,0.0,0.0
2024-12-30 13:15:00-05:00,253.0449981689453,253.14999389648438,252.5,252.82000732421875,527665,0.0,0.0
2024-12-30 13:30:00-05:00,252.80499267578125,253.28990173339844,252.77000427246094,253.14500427246094,501992,0.0,0.0
2024-12-30 13:45:00-05:00,253.16000366210938,253.2899932861328,252.9459991455078,253.1300048828125,486403,0.0,0.0
2024-12-30 14:00:00-05:00,253.12010192871094,253.20199584960938,252.75999450683594,252.9149932861328,509399,0.0,0.0
2024-12-30 14:15:00-05:00,252.9199981689453,253.02999877929688,252.58999633789062,252.9364013671875,853656,0.0,0.0
2024-12-30 14:30:00-05:00,252.92999267578125,253.25999450683594,252.88999938964844,253.1199951171875,584032,0.0,0.0
2024-12-30 14:45:00-05:00,253.12379455566406,253.49989318847656,253.0500030517578,253.33999633789062,528133,0.0,0.0
2024-12-30 15:00:00-05:00,253.34800720214844,253.47999572753906,253.0800018310547,253.39999389648438,607295,0.0,0.0
2024-12-30 15:15:00-05:00,253.3699951171875,253.47000122070312,252.69000244140625,252.72000122070312,949219,0.0,0.0
2024-12-30 15:30:00-05:00,252.72999572753906,252.97250366210938,252.55999755859375,252.83999633789062,851831,0.0,0.0
2024-12-30 15:45:00-05:00,252.85000610351562,253.0399932861328,252.0399932861328,252.1199951171875,3011924,0.0,0.0
2024-12-31 09:30:00-05:00,252.66000366210938,253.27999877929688,251.86500549316406,252.0738983154297,2434434,0.0,0.0
2024-12-31 09:45:00-05:00,252.05999755859375,252.32000732421875,251.5500946044922,252.2689971923828,1113240,0.0,0.0
2024-12-31 10:00:00-05:00,252.25,252.39999389648438,251.32000732421875,251.91000366210938,863334,0.0,0.0
2024-12-31 10:15:00-05:00,251.89999389648438,252.3000030517578,251.61000061035156,251.6876983642578,707023,0.0,0.0
2024-12-31 10:30:00-05:00,251.69000244140625,252.139892578125,251.4600067138672,251.55979919433594,734623,0.0,0.0
2024-12-31 10:45:00-05:00,251.57000732421875,251.98500061035156,251.39999389648438,251.81849670410156,466049,0.0,0.0
2024-12-31 11:00:00-05:00,251.8300018310547,251.8459930419922,251.05999755859375,251.4600067138672,628676,0.0,0.0
2024-12-31 11:15:00-05:00,251.4550018310547,251.48989868164062,251.02499389648438,251.17999267578125,550420,0.0,0.0
2024-12-31 11:30:00-05:00,251.17999267578125,251.35000610351562,251.0500030517578,251.25,379491,0.0,0.0
2024-12-31 11:45:00-05:00,251.25,251.5500030517578,251.13009643554688,251.31500244140625,470286,0.0,0.0
2024-12-31 12:00:00-05:00,251.32000732421875,251.52999877929688,250.92999267578125,251.2550048828125,584501,0.0,0.0
2024-12-31 12:15:00-05:00,251.22500610351562,251.4600067138672,250.64999389648438,250.71629333496094,541039,0.0,0.0
2024-12-31 12:30:00-05:00,250.6999969482422,250.75999450683594,250.0749969482422,250.25,877371,0.0,0.0
2024-12-31 12:45:00-05:00,250.24000549316406,250.7100067138672,250.07000732421875,250.6699981689453,825728,0.0,0.0
2024-12-31 13:00:00-05:00,250.66000366210938,250.72999572753906,250.08999633789062,250.1199951171875,1071088,0.0,0.0
2024-12-31 13:15:00-05:00,250.13609313964844,250.25,249.44000244140625,249.69000244140625,1120598,0.0,0.0
2024-12-31 13:30:00-05:00,249.69000244140625,250.02000427246094,249.52999877929688,249.9799041748047,572916,0.0,0.0
2024-12-31 13:45:00-05:00,249.9600067138672,250.2050018310547,249.85040283203125,249.8800048828125,505979,0.0,0.0
2024-12-31 14:00:00-05:00,249.889892578125,250.26800537109375,249.67999267578125,250.18499755859375,627662,0.0,0.0
2024-12-31 14:15:00-05:00,250.1999969482422,250.22000122070312,249.6699981689453,249.77000427246094,565514,0.0,0.0
2024-12-31 14:30:00-05:00,249.76499938964844,250.11599731445312,249.69000244140625,249.97999572753906,636043,0.0,0.0
2024-12-31 14:45:00-05:00,249.97999572753906,250.42999267578125,249.89999389648438,250.4199981689453,644343,0.0,0.0
2024-12-31 15:00:00-05:00,250.39500427246094,250.44000244140625,249.7949981689453,249.97500610351562,860699,0.0,0.0
2024-12-31 15:15:00-05:00,249.99000549316406,250.8800048828125,249.92999267578125,250.7700958251953,1235554,0.0,0.0
2024-12-31 15:30:00-05:00,250.77000427246094,251.01480102539062,250.4949951171875,250.82000732421875,1291315,0.0,0.0
2024-12-31 15:45:00-05:00,250.82000732421875,251.0800018310547,249.5,250.3800048828125,5871661,0.0,0.0
2025-01-02 09:30:00-05:00,248.92999267578125,249.10000610351562,244.8000030517578,245.1959991455078,6834532,0.0,0.0
2025-01-02 09:45:00-05:00,245.2064971923828,246.99000549316406,244.97000122070312,246.85260009765625,2915985,0.0,0.0
2025-01-02 10:00:00-05:00,246.88499450683594,247.80999755859375,246.27999877929688,247.39999389648438,1853465,0.0,0.0
2025-01-02 10:15:00-05:00,247.41000366210938,247.4600067138672,245.2899932861328,245.73989868164062,1897247,0.0,0.0
2025-01-02 10:30:00-05:00,245.6300048828125,245.74159240722656,244.93209838867188,245.14999389648438,1926339,0.0,0.0
2025-01-02 10:45:00-05:00,245.14999389648438,245.8800048828125,244.82000732421875,245.4149932861328,1890755,0.0,0.0
2025-01-02 11:00:00-05:00,245.41749572753906,245.48500061035156,244.16009521484375,244.33999633789062,1778498,0.0,0.0
2025-01-02 11:15:00-05:00,244.36000061035156,245.0800018310547,244.18499755859375,244.89500427246094,1235190,0.0,0.0
2025-01-02 11:30:00-05:00,244.90989685058594,245.15499877929688,244.67999267578125,244.7899932861328,908632,0.0,0.0
2025-01-02 11:45:00-05:00,244.82000732421875,245.24000549316406,244.52000427246094,244.63999938964844,957638,0.0,0.0
2025-01-02 12:00:00-05:00,244.67999267578125,245.25,244.5500030517578,245.1136932373047,875138,0.0,0.0
2025-01-02 12:15:00-05:00,245.11000061035156,245.11000061035156,243.32000732421875,243.42860412597656,1643144,0.0,0.0
2025-01-02 12:30:00-05:00,243.41000366210938,243.41000366210938,242.39999389648438,242.61000061035156,1717784,0.0,0.0
2025-01-02 12:45:00-05:00,242.64999389648438,243.0800018310547,242.30999755859375,242.98500061035156,1494518,0.0,0.0
2025-01-02 13:00:00-05:00,242.97999572753906,243.02999877929688,242.39259338378906,242.55999755859375,1912107,0.0,0.0
2025-01-02 13:15:00-05:00,242.56500244140625,242.91990661621094,242.30999755859375,242.6862030029297,1340053,0.0,0.0
2025-01-02 13:30:00-05:00,242.6699981689453,242.69000244140625,242.17999267578125,242.62620544433594,1571621,0.0,0.0
2025-01-02 13:45:00-05:00,242.61000061035156,242.6199951171875,241.82009887695312,242.22999572753906,1623542,0.0,0.0
2025-01-02 14:00:00-05:00,242.22999572753906,242.74000549316406,242.02999877929688,242.19000244140625,1201949,0.0,0.0
2025-01-02 14:15:00-05:00,242.1999969482422,242.83999633789062,242.1300048828125,242.4884033203125,1150865,0.0,0.0
2025-01-02 14:30:00-05:00,242.47999572753906,242.52000427246094,242.14999389648438,242.33999633789062,922764,0.0,0.0
2025-01-02 14:45:00-05:00,242.33999633789062,242.63900756835938,241.87130737304688,241.9600067138672,1506998,0.0,0.0
2025-01-02 15:00:00-05:00,241.97000122070312,243.44000244140625,241.97000122070312,243.25,1370470,0.0,0.0
2025-01-02 15:15:00-05:00,243.22999572753906,243.42999267578125,243.02000427246094,243.23109436035156,1306186,0.0,0.0
2025-01-02 15:30:00-05:00,243.25,243.63999938964844,243.01019287109375,243.52000427246094,1430706,0.0,0.0
2025-01-02 15:45:00-05:00,243.52000427246094,243.9499969482422,243.32000732421875,243.82000732421875,4737251,0.0,0.0
2025-01-03 09:30:00-05:00,243.3699951171875,243.94000244140625,241.88999938964844,243.88999938964844,4603816,0.0,0.0
2025-01-03 09:45:00-05:00,243.88499450683594,244.17999267578125,242.37060546875,243.09500122070312,1881367,0.0,0.0
2025-01-03 10:00:00-05:00,243.11000061035156,244.0,242.69000244140625,243.3699951171875,1413192,0.0,0.0
2025-01-03 10:15:00-05:00,243.38999938964844,243.53990173339844,242.35000610351562,242.4597930908203,1237154,0.0,0.0
2025-01-03 10:30:00-05:00,242.4499969482422,242.89999389648438,242.13999938964844,242.83999633789062,1373548,0.0,0.0
2025-01-03 10:45:00-05:00,242.8249969482422,243.25,242.74839782714844,243.00750732421875,1660546,0.0,0.0
2025-01-03 11:00:00-05:00,243.02999877929688,243.6376953125,242.67999267578125,243.27000427246094,1034953,0.0,0.0
2025-01-03 11:15:00-05:00,243.25999450683594,243.67559814453125,243.17999267578125,243.49000549316406,898989,0.0,0.0
2025-01-03 11:30:00-05:00,243.47999572753906,244.04859924316406,243.39149475097656,243.7949981689453,1070784,0.0,0.0
2025-01-03 11:45:00-05:00,243.77999877929688,243.86000061035156,243.3000030517578,243.32009887695312,694092,0.0,0.0
2025-01-03 12:00:00-05:00,243.33999633789062,243.5189971923828,242.75,242.7760009765625,971911,0.0,0.0
2025-01-03 12:15:00-05:00,242.77000427246094,243.00999450683594,242.6699981689453,242.7707061767578,936602,0.0,0.0
2025-01-03 12:30:00-05:00,242.77999877929688,242.91000366210938,242.55999755859375,242.6490020751953,716098,0.0,0.0
2025-01-03 12:45:00-05:00,242.63999938964844,242.75,242.38999938964844,242.5279998779297,842528,0.0,0.0
2025-01-03 13:00:00-05:00,242.51499938964844,242.94000244140625,242.27999877929688,242.74310302734375,926530,0.0,0.0
2025-01-03 13:15:00-05:00,242.72300720214844,243.16000366210938,242.72300720214844,243.00999450683594,828215,0.0,0.0
2025-01-03 13:30:00-05:00,243.0,243.05999755859375,242.58999633789062,243.0500030517578,772271,0.0,0.0
2025-01-03 13:45:00-05:00,243.0491943359375,243.0554962158203,242.57000732421875,242.72000122070312,983378,0.0,0.0
2025-01-03 14:00:00-05:00,242.6999969482422,242.98500061035156,242.57000732421875,242.8699951171875,707793,0.0,0.0
2025-01-03 14:15:00-05:00,242.8780059814453,242.88999938964844,242.6699981689453,242.6699981689453,666985,0.0,0.0
2025-01-03 14:30:00-05:00,242.66000366210938,243.32009887695312,242.63999938964844,243.2873992919922,1072011,0.0,0.0
2025-01-03 14:45:00-05:00,243.2899932861328,243.44239807128906,243.0605010986328,243.25999450683594,714073,0.0,0.0
2025-01-03 15:00:00-05:00,243.25,243.25990295410156,242.8249969482422,242.90499877929688,679617,0.0,0.0
2025-01-03 15:15:00-05:00,242.88999938964844,242.9971923828125,242.8000030517578,242.85000610351562,541441,0.0,0.0
2025-01-03 15:30:00-05:00,242.83999633789062,242.89500427246094,242.61000061035156,242.88999938964844,1006580,0.0,0.0
2025-01-03 15:45:00-05:00,242.88499450683594,243.60000610351562,242.66000366210938,243.3000030517578,3388252,0.0,0.0
2025-01-06 09:30:00-05:00,244.3300018310547,246.1826934814453,243.83999633789062,244.63999938964844,5892888,0.0,0.0
2025-01-06 09:45:00-05:00,244.7100067138672,245.02000427246094,244.17999267578125,244.42559814453125,1766628,0.0,0.0
2025-01-06 10:00:00-05:00,244.47000122070312,245.4199981689453,244.44000244140625,245.3699951171875,1712903,0.0,0.0
2025-01-06 10:15:00-05:00,245.3699951171875,245.77000427246094,245.1999969482422,245.5500030517578,1205180,0.0,0.0
2025-01-06 10:30:00-05:00,245.5399932861328,246.14999389648438,245.3300018310547,246.0500030517578,1140326,0.0,0.0
2025-01-06 10:45:00-05:00,246.0500030517578,246.4600067138672,245.9600067138672,246.33999633789062,1113695,0.0,0.0
2025-01-06 11:00:00-05:00,246.35000610351562,247.3300018310547,246.30999755859375,246.75,1609342,0.0,0.0
2025-01-06 11:15:00-05:00,246.75999450683594,246.82339477539062,246.21499633789062,246.74000549316406,1143437,0.0,0.0
2025-01-06 11:30:00-05:00,246.7550048828125,246.76100158691406,246.0399932861328,246.1558074951172,764887,0.0,0.0
2025-01-06 11:45:00-05:00,246.1510009765625,246.33999633789062,245.88999938964844,246.25,1478494,0.0,0.0
2025-01-06 12:00:00-05:00,246.25,246.49000549316406,245.97000122070312,246.00999450683594,576034,0.0,0.0
2025-01-06 12:15:00-05:00,246.02000427246094,246.14999389648438,245.7012939453125,245.77000427246094,534678,0.0,0.0
2025-01-06 12:30:00-05:00,245.75999450683594,245.8699951171875,245.35000610351562,245.42999267578125,671696,0.0,0.0
2025-01-06 12:45:00-05:00,245.43629455566406,245.43629455566406,244.72999572753906,244.9499969482422,1071819,0.0,0.0
2025-01-06 13:00:00-05:00,244.97999572753906,245.01210021972656,244.47999572753906,244.82000732421875,707279,0.0,0.0
2025-01-06 13:15:00-05:00,244.80999755859375,245.0500030517578,244.60000610351562,245.02999877929688,619283,0.0,0.0
2025-01-06 13:30:00-05:00,245.02999877929688,245.11000061035156,244.8699951171875,244.9499969482422,581770,0.0,0.0
2025-01-06 13:45:00-05:00,244.9539031982422,245.1199951171875,244.60000610351562,244.8699951171875,500719,0.0,0.0
2025-01-06 14:00:00-05:00,244.8699951171875,245.10000610351562,244.72000122070312,245.02000427246094,533029,0.0,0.0
2025-01-06 14:15:00-05:00,245.02000427246094,245.17999267578125,244.97000122070312,244.97999572753906,450252,0.0,0.0
2025-01-06 14:30:00-05:00,244.97999572753906,245.08990478515625,244.8699951171875,245.05630493164062,502084,0.0,0.0
2025-01-06 14:45:00-05:00,245.05999755859375,245.1300048828125,244.5,244.58999633789062,606987,0.0,0.0
2025-01-06 15:00:00-05:00,244.57000732421875,244.8300018310547,244.4250030517578,244.73899841308594,571193,0.0,0.0
2025-01-06 15:15:00-05:00,244.74000549316406,244.97500610351562,244.6125030517578,244.89500427246094,625911,0.0,0.0
2025-01-06 15:30:00-05:00,244.91000366210938,245.0500030517578,244.55999755859375,244.61000061035156,793104,0.0,0.0
2025-01-06 15:45:00-05:00,244.63999938964844,245.33999633789062,244.4199981689453,245.0,2979925,0.0,0.0
2025-01-07 09:30:00-05:00,242.97999572753906,245.1199951171875,242.8300018310547,244.9199981689453,4000810,0.0,0.0
2025-01-07 09:45:00-05:00,244.91000366210938,245.36000061035156,244.6699981689453,244.90530395507812,1371771,0.0,0.0
2025-01-07 10:00:00-05:00,244.89999389648438,245.0,244.343994140625,244.75,1443482,0.0,0.0
2025-01-07 10:15:00-05:00,244.718994140625,245.5500030517578,244.19509887695312,245.1649932861328,1405117,0.0,0.0
2025-01-07 10:30:00-05:00,245.16000366210938,245.3800048828125,244.4199981689453,244.94500732421875,1373835,0.0,0.0
2025-01-07 10:45:00-05:00,244.93499755859375,244.93499755859375,244.02999877929688,244.6699981689453,1110273,0.0,0.0
2025-01-07 11:00:00-05:00,244.6699981689453,244.77999877929688,243.8699951171875,244.14599609375,859814,0.0,0.0
2025-01-07 11:15:00-05:00,244.1649932861328,244.27000427246094,243.7100067138672,243.77000427246094,763343,0.0,0.0
2025-01-07 11:30:00-05:00,243.74000549316406,243.85499572753906,243.1699981689453,243.54800415039062,2177759,0.0,0.0
2025-01-07 11:45:00-05:00,243.5449981689453,243.8751983642578,243.0,243.0800018310547,648381,0.0,0.0
2025-01-07 12:00:00-05:00,243.05999755859375,245.0,242.91000366210938,243.1199951171875,642766,0.0,0.0
2025-01-07 12:15:00-05:00,243.1199951171875,243.1699981689453,242.13819885253906,242.38999938964844,977773,0.0,0.0
2025-01-07 12:30:00-05:00,242.39999389648438,242.72000122070312,242.00999450683594,242.0594940185547,680467,0.0,0.0
2025-01-07 12:45:00-05:00,242.03500366210938,242.3450927734375,241.36000061035156,242.25999450683594,1187396,0.0,0.0
2025-01-07 13:00:00-05:00,242.27000427246094,242.84800720214844,242.17999267578125,242.77999877929688,876632,0.0,0.0
2025-01-07 13:15:00-05:00,242.77000427246094,243.4084014892578,242.67999267578125,243.15550231933594,704455,0.0,0.0
2025-01-07 13:30:00-05:00,243.14999389648438,243.17999267578125,242.1136016845703,242.25999450683594,843993,0.0,0.0
2025-01-07 13:45:00-05:00,242.25999450683594,242.52999877929688,242.07009887695312,242.32000732421875,652424,0.0,0.0
2025-01-07 14:00:00-05:00,242.3101043701172,242.57000732421875,242.3101043701172,242.42999267578125,531597,0.0,0.0
2025-01-07 14:15:00-05:00,242.42999267578125,242.54989624023438,242.33999633789062,242.45799255371094,549754,0.0,0.0
2025-01-07 14:30:00-05:00,242.4499969482422,242.49000549316406,241.8769989013672,242.0590057373047,574998,0.0,0.0
2025-01-07 14:45:00-05:00,242.0449981689453,242.22999572753906,241.83999633789062,242.210205078125,498986,0.0,0.0
2025-01-07 15:00:00-05:00,242.23989868164062,242.27999877929688,241.75,241.85000610351562,820047,0.0,0.0
2025-01-07 15:15:00-05:00,241.8699951171875,242.13999938964844,241.8424072265625,242.00999450683594,787948,0.0,0.0
2025-01-07 15:30:00-05:00,242.02000427246094,242.1208953857422,241.53900146484375,241.63999938964844,1411594,0.0,0.0
2025-01-07 15:45:00-05:00,241.63999938964844,242.40499877929688,241.57000732421875,242.19000244140625,3360907,0.0,0.0
2025-01-08 09:30:00-05:00,241.97000122070312,242.0,240.0500030517578,241.16000366210938,3020299,0.0,0.0
2025-01-08 09:45:00-05:00,241.14999389648438,241.63999938964844,240.64999389648438,240.92860412597656,1491922,0.0,0.0
2025-01-08 10:00:00-05:00,240.94500732421875,241.75,240.8699951171875,241.5030059814453,1241344,0.0,0.0
2025-01-08 10:15:00-05:00,241.52999877929688,242.86549377441406,241.47000122070312,242.40989685058594,1416985,0.0,0.0
2025-01-08 10:30:00-05:00,242.38999938964844,242.99000549316406,242.0850067138672,242.72000122070312,1025442,0.0,0.0
2025-01-08 10:45:00-05:00,242.75,243.71229553222656,242.66720581054688,243.47000122070312,1479550,0.0,0.0
2025-01-08 11:00:00-05:00,243.47999572753906,243.66000366210938,243.0500030517578,243.1649932861328,951764,0.0,0.0
2025-01-08 11:15:00-05:00,243.1699981689453,243.35940551757812,242.66000366210938,242.7100067138672,697472,0.0,0.0
2025-01-08 11:30:00-05:00,242.72610473632812,243.55780029296875,242.63999938964844,243.44500732421875,564627,0.0,0.0
2025-01-08 11:45:00-05:00,243.42999267578125,243.5800018310547,243.14999389648438,243.27499389648438,702703,0.0,0.0
2025-01-08 12:00:00-05:00,243.27999877929688,243.28280639648438,242.27000427246094,242.33999633789062,645345,0.0,0.0
2025-01-08 12:15:00-05:00,242.34500122070312,242.5,241.24000549316406,241.3699951171875,1097283,0.0,0.0
2025-01-08 12:30:00-05:00,241.36000061035156,241.64990234375,241.1999969482422,241.5800018310547,760867,0.0,0.0
2025-01-08 12:45:00-05:00,241.61000061035156,241.68299865722656,241.25,241.39999389648438,671308,0.0,0.0
2025-01-08 13:00:00-05:00,241.38999938964844,242.24000549316406,241.35000610351562,241.97000122070312,635091,0.0,0.0
2025-01-08 13:15:00-05:00,241.96499633789062,242.50869750976562,241.91000366210938,242.35000610351562,545582,0.0,0.0
2025-01-08 13:30:00-05:00,242.35000610351562,242.47999572753906,241.8699951171875,242.23500061035156,528042,0.0,0.0
2025-01-08 13:45:00-05:00,242.22999572753906,242.22999572753906,241.125,241.4219970703125,708755,0.0,0.0
2025-01-08 14:00:00-05:00,241.4250030517578,242.0200958251953,241.04400634765625,241.40980529785156,792181,0.0,0.0
2025-01-08 14:15:00-05:00,241.42999267578125,242.97999572753906,241.42999267578125,242.7949981689453,732249,0.0,0.0
2025-01-08 14:30:00-05:00,242.6999969482422,242.72000122070312,241.8699951171875,241.9949951171875,565207,0.0,0.0
2025-01-08 14:45:00-05:00,241.97000122070312,242.11500549316406,241.75999450683594,241.8699951171875,483692,0.0,0.0
2025-01-08 15:00:00-05:00,241.88999938964844,242.14109802246094,241.6999969482422,241.72000122070312,780670,0.0,0.0
2025-01-08 15:15:00-05:00,241.72000122070312,242.49000549316406,241.72000122070312,242.38400268554688,622650,0.0,0.0
2025-01-08 15:30:00-05:00,242.3800048828125,242.42999267578125,241.85000610351562,242.13999938964844,655352,0.0,0.0
2025-01-08 15:45:00-05:00,242.1300048828125,242.98699951171875,241.8000030517578,242.72000122070312,2918080,0.0,0.0
